date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:42:14	24503/24503	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2009:42:12%20GMT	https://www.wallz.gg/replays	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/www.wallz.gg/replays.html	(from https://www.wallz.gg/)
13:42:16	34591/34591	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2009:42:13%20GMT	https://www.wallz.gg/how-to-play	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/www.wallz.gg/how-to-play.html	(from https://www.wallz.gg/)
13:42:17	34014/34014	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2009:42:15%20GMT	https://www.wallz.gg/strategy	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/www.wallz.gg/strategy.html	(from https://www.wallz.gg/)
13:42:18	40005/40005	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2009:42:16%20GMT	https://www.wallz.gg/faq	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/www.wallz.gg/faq.html	(from https://www.wallz.gg/)
13:42:19	31422/31422	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2009:42:17%20GMT	https://www.wallz.gg/about	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/www.wallz.gg/about.html	(from https://www.wallz.gg/)
13:42:20	29503/29503	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2009:42:18%20GMT	https://www.wallz.gg/contact	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/www.wallz.gg/contact.html	(from https://www.wallz.gg/)
13:42:21	38901/38901	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2009:42:19%20GMT	https://www.wallz.gg/privacy	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/www.wallz.gg/privacy.html	(from https://www.wallz.gg/)
13:42:22	32170/32170	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2009:42:20%20GMT	https://www.wallz.gg/terms	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/www.wallz.gg/terms.html	(from https://www.wallz.gg/)
13:42:22	13739/13739	---M--	200	added ('OK')	image/jpeg	etag:%224da96b5a488e2d7f590b5434c16fa2fa%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq2rodby26571j0mslootvw9.jpg?v=1780775969120	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq2rodby26571j0mslootvw9191a.jpg	(from https://www.wallz.gg/)
13:42:22	4943/4943	---M--	200	added ('OK')	image/jpeg	etag:%226527c2b5bb10487cf18218e39eab8b35%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpok1wpj03ajyr0m33kzrbo6.jpg?v=1779916095592	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpok1wpj03ajyr0m33kzrbo6169f.jpg	(from https://www.wallz.gg/)
13:42:23	13912/13912	---M--	200	added ('OK')	image/jpeg	etag:%226d9ac1579d08e078f17909a9bb39a11e%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq02rtk80oj2160m70q4c1lr.jpg?v=1780612645305	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq02rtk80oj2160m70q4c1lr24e3.jpg	(from https://www.wallz.gg/)
13:42:23	10724/10724	---M--	200	added ('OK')	image/jpeg	etag:%22e8545d14ef4269eac8573a5981050f3b%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpvx538f0t9vud0m8zynoir5.jpg?v=1780767356586	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpvx538f0t9vud0m8zynoir58fa7.jpg	(from https://www.wallz.gg/)
13:42:23	9790/9790	---M--	200	added ('OK')	image/jpeg	etag:%22269354f19260fd8442bacac35ad93507%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq68ddax0quwtl0mwdjjjvzr.jpg?v=1781363975469	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq68ddax0quwtl0mwdjjjvzrbe94.jpg	(from https://www.wallz.gg/)
13:42:23	7223/7223	---M--	200	added ('OK')	image/jpeg	etag:%22b1e3912acc88894f3c3462648271e6b0%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq9r3m1211kqt80mrzczvvc1.jpg?v=1781197690621	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq9r3m1211kqt80mrzczvvc1dedb.jpg	(from https://www.wallz.gg/)
13:42:24	8560/8560	---M--	200	added ('OK')	image/jpeg	etag:%2233658f1634756fdf7a5fc26f27982b6c%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpspce080hersj0mst7pozux.jpg?v=1780236526380	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpspce080hersj0mst7pozuxa0be.jpg	(from https://www.wallz.gg/)
13:42:24	10415/10415	---M--	200	added ('OK')	image/jpeg	etag:%22b10f1dc9c61a6fb224e48eed19a920c9%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmptr1iwp0ejpxo0mx6wxc7ze.jpg?v=1780241184183	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmptr1iwp0ejpxo0mx6wxc7zedbbf.jpg	(from https://www.wallz.gg/)
13:42:24	7457/7457	---M--	200	added ('OK')	image/jpeg	etag:%22e0454aebd165b6e17d1aba149e06091d%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpu3dvyp0oxoxo0m8t572083.jpg?v=1780984937113	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpu3dvyp0oxoxo0m8t5720833fed.jpg	(from https://www.wallz.gg/)
13:42:24	15415/15415	---M--	200	added ('OK')	image/jpeg	etag:%2278c1707b495fc9ddf47e98a5c0a6b85a%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqgktq1309f3w90mounx14yb.jpg?v=1781651546754	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqgktq1309f3w90mounx14yb3803.jpg	(from https://www.wallz.gg/)
13:42:25	16168/16168	---M--	200	added ('OK')	image/jpeg	etag:%2297d2b41fc217091a550eae1e7083fcd9%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqjwrirm0dznyb0m17qohg44.jpg?v=1781908198422	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqjwrirm0dznyb0m17qohg4465bc.jpg	(from https://www.wallz.gg/)
13:42:25	9759/9759	---M--	200	added ('OK')	image/jpeg	etag:%2296f4f55e7c0504da52858f142f9312d6%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq7nr40f0h8ctd0memep89go.jpg?v=1781747263386	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq7nr40f0h8ctd0memep89gofbfe.jpg	(from https://www.wallz.gg/)
13:42:26	8778/8778	---M--	200	added ('OK')	image/jpeg	etag:%224a28976b8c61295d70d3ef45f0711b8b%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpynditn0ny6zn0ml7rrwnsg.jpg?v=1780578702261	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpynditn0ny6zn0ml7rrwnsg367d.jpg	(from https://www.wallz.gg/)
13:42:26	13347/13347	---M--	200	added ('OK')	image/jpeg	etag:%22da971c9ff34fe8a4ea53021485d6568d%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq76uzbh2m7ttl0mvu72sozs.jpg?v=1781304663036	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq76uzbh2m7ttl0mvu72sozs4a8a.jpg	(from https://www.wallz.gg/)
13:42:26	14631/14631	---M--	200	added ('OK')	image/jpeg	etag:%222ca4412a096b81bd491ba50dce2bfbe5%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpzy2eep0kzp160mran61xsg.jpg?v=1780742087301	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpzy2eep0kzp160mran61xsg62cf.jpg	(from https://www.wallz.gg/)
13:42:27	17017/17017	---M--	200	added ('OK')	image/jpeg	etag:%2254528af809559d6288f4429861dc3435%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq8n6i3220jctd0mp36a32t4.jpg?v=1781559695267	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq8n6i3220jctd0mp36a32t4c375.jpg	(from https://www.wallz.gg/)
13:42:27	8576/8576	---M--	200	added ('OK')	image/jpeg	etag:%22552bb1512dec30157720582ddd646920%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq2dykt21bth1j0mkxanvn0e.jpg?v=1780752434928	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq2dykt21bth1j0mkxanvn0e82a5.jpg	(from https://www.wallz.gg/)
13:42:27	10051/10051	---M--	200	added ('OK')	image/jpeg	etag:%2299aefb87acd35a9829aa1b77fb595683%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq53ts3r15pnzw0mvz7yr3au.jpg?v=1781173251077	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq53ts3r15pnzw0mvz7yr3au1607.jpg	(from https://www.wallz.gg/)
13:42:27	11910/11910	---M--	200	added ('OK')	image/jpeg	etag:%229936484af6b98399ac84534fb5866c5a%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqcxy2o60x2nvs0mt0iuaa6i.jpg?v=1781464998843	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqcxy2o60x2nvs0mt0iuaa6idabd.jpg	(from https://www.wallz.gg/)
13:42:27	13899/13899	---M--	200	added ('OK')	image/jpeg	etag:%22409625cf7e1ccfe60103b0d56b5de44c%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq3b469b0kdgxi0mrpb63r99.jpg?v=1781617724042	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq3b469b0kdgxi0mrpb63r99181a.jpg	(from https://www.wallz.gg/)
13:42:28	14139/14139	---M--	200	added ('OK')	image/jpeg	etag:%229493bdeac5b44d44e40c7fbf99c0c0e9%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq5krew02aanzw0mw5u8d3m6.jpg?v=1781310252378	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq5krew02aanzw0mw5u8d3m6a7bb.jpg	(from https://www.wallz.gg/)
13:42:28	16883/16883	---M--	200	added ('OK')	image/jpeg	etag:%223fe803de003d3b7203cbc548896ae645%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq3p1x0t17q3xi0m0vizuyds.jpg?v=1781774929190	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq3p1x0t17q3xi0m0vizuyds85a4.jpg	(from https://www.wallz.gg/)
13:42:28	11573/11573	---M--	200	added ('OK')	image/jpeg	etag:%22014f30063804e850ea8404ae6c53a03d%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmptn5ueo0b22xo0meu0cfso9.jpg?v=1780257729922	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmptn5ueo0b22xo0meu0cfso94829.jpg	(from https://www.wallz.gg/)
13:42:28	5548/5548	---M--	200	added ('OK')	image/jpeg	etag:%226d7f767a27cfb7c0e25e213f06d3f985%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq6tbpqc1s7htl0ma4vwuh60.jpg?v=1781348821266	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq6tbpqc1s7htl0ma4vwuh60817f.jpg	(from https://www.wallz.gg/)
13:42:29	18449/18449	---M--	200	added ('OK')	image/jpeg	etag:%2250cfbe5b0431da4e67411c3d4a748753%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq67y9fp0q8mtl0mzpfttupp.jpg?v=1780984117906	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq67y9fp0q8mtl0mzpfttupp9c7f.jpg	(from https://www.wallz.gg/)
13:42:29	15498/15498	---M--	200	added ('OK')	image/jpeg	etag:%229fabc4ebc187e97d07b0cc6e5f5c18ef%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq84ffui154jtd0mn1xkabuq.jpg?v=1781265092004	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq84ffui154jtd0mn1xkabuq8955.jpg	(from https://www.wallz.gg/)
13:42:29	12139/12139	---M--	200	added ('OK')	image/jpeg	etag:%2229e4bf3bc1c33f545d4a7cc7411ccaa5%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq8rxdgc00lat80m9b55sgm9.jpg?v=1781223800534	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq8rxdgc00lat80m9b55sgm907a3.jpg	(from https://www.wallz.gg/)
13:42:29	7579/7579	---M--	200	added ('OK')	image/jpeg	etag:%2212f9b15d8415a2148a9229cc47476ffc%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmptd13bq0533xo0mtif0blf9.jpg?v=1780215539608	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmptd13bq0533xo0mtif0blf9f83d.jpg	(from https://www.wallz.gg/)
13:42:30	6354/6354	---M--	200	added ('OK')	image/jpeg	etag:%22085a1ef8539fd8886e3b835b18e6d16b%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqio2ivo0hg8t40mdf3hy9iu.jpg?v=1781736788711	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqio2ivo0hg8t40mdf3hy9iu379a.jpg	(from https://www.wallz.gg/)
13:42:30	15708/15708	---M--	200	added ('OK')	image/jpeg	etag:%22f52413b47a0ed9ab38f02fc8a1416a39%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpu0esep0mlpxo0mossglvpp.jpg?v=1781287552658	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpu0esep0mlpxo0mossglvppba17.jpg	(from https://www.wallz.gg/)
13:42:31	16615/16615	---M--	200	added ('OK')	image/jpeg	etag:%22b60b75f8c3ab0a5e47ca08de62b9e47e%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq5c3xrq1o1vzw0mstbvn3nj.jpg?v=1781635983827	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq5c3xrq1o1vzw0mstbvn3njfb44.jpg	(from https://www.wallz.gg/)
13:42:31	10317/10317	---M--	200	added ('OK')	image/jpeg	etag:%22500d7637dd3f00f6130f88ffb3baf573%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq76174z2kmttl0mni3w6s2l.jpg?v=1781175844840	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq76174z2kmttl0mni3w6s2l7778.jpg	(from https://www.wallz.gg/)
13:42:31	13127/13127	---M--	200	added ('OK')	image/jpeg	etag:%225378e8ca80085df0406117dc4b828525%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqaqeqyf0er1430mrjo2xopf.jpg?v=1781257314891	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqaqeqyf0er1430mrjo2xopf1a65.jpg	(from https://www.wallz.gg/)
13:42:31	11247/11247	---M--	200	added ('OK')	image/jpeg	etag:%227bd33e1833ffcfc0c4df9395306994dc%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq6whikg20cptl0m45r6oweh.jpg?v=1781025343322	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq6whikg20cptl0m45r6oweh445e.jpg	(from https://www.wallz.gg/)
13:42:32	17221/17221	---M--	200	added ('OK')	image/jpeg	etag:%226d7049f0ba54dfe597fa8ff6d00062b6%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqa93s2m01hc430mwkdsv0z5.jpg?v=1781227997576	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqa93s2m01hc430mwkdsv0z5b9b5.jpg	(from https://www.wallz.gg/)
13:42:32	9399/9399	---M--	200	added ('OK')	image/jpeg	etag:%22308d102dca878dba46cbb115c331e20a%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq2559nq0twr1j0mpr965ud9.jpg?v=1781188997372	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq2559nq0twr1j0mpr965ud9caca.jpg	(from https://www.wallz.gg/)
13:42:32	9759/9759	---M--	200	added ('OK')	image/jpeg	etag:%2296f4f55e7c0504da52858f142f9312d6%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq7dfg9702qwtd0mokykbv39.jpg?v=1781659389746	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq7dfg9702qwtd0mokykbv3955a1.jpg	(from https://www.wallz.gg/)
13:42:32	18217/18217	---M--	200	added ('OK')	image/jpeg	etag:%22ad77067fc1f5482863218090f2fbae1d%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq4gbupk06ggzw0macmk4qi8.jpg?v=1780937021598	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq4gbupk06ggzw0macmk4qi80c41.jpg	(from https://www.wallz.gg/)
13:42:32	11260/11260	---M--	200	added ('OK')	image/jpeg	etag:%223778a8d2b4523b7e9db028ef28d3dff6%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq8oez3521vbtd0m63motrz5.jpg?v=1781382935771	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq8oez3521vbtd0m63motrz56161.jpg	(from https://www.wallz.gg/)
13:42:33	9596/9596	---M--	200	added ('OK')	image/jpeg	etag:%222fe779e81a6f455d38b22498df06e2f6%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqfnchyj0l1jrc0m9bm3qk3h.jpg?v=1781554220074	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqfnchyj0l1jrc0m9bm3qk3h85bf.jpg	(from https://www.wallz.gg/)
13:42:33	16771/16771	---M--	200	added ('OK')	image/jpeg	etag:%22201ff244cfa291513bd0a7e17f4345fe%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq4p2v3a0kn0zw0mlwp8kyok.jpg?v=1780893644752	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq4p2v3a0kn0zw0mlwp8kyok06b8.jpg	(from https://www.wallz.gg/)
13:42:33	6336/6336	---M--	200	added ('OK')	image/jpeg	etag:%22da88606047842ad911820906d4eaf32f%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq9kymwt0shst80ms6ku3v25.jpg?v=1781187384435	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq9kymwt0shst80ms6ku3v259dcd.jpg	(from https://www.wallz.gg/)
13:42:34	11812/11812	---M--	200	added ('OK')	image/jpeg	etag:%22984232e1e90b33e631a85712fef75962%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq9t5h8m14fwt80mh3o77p1m.jpg?v=1781721961397	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq9t5h8m14fwt80mh3o77p1m5f8f.jpg	(from https://www.wallz.gg/)
13:42:34	15481/15481	---M--	200	added ('OK')	image/jpeg	etag:%22caeba95b0640a47f8cc1a2fea5fb5f1d%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq6omc301id8tl0mcjbobzn2.jpg?v=1781551803226	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq6omc301id8tl0mcjbobzn25944.jpg	(from https://www.wallz.gg/)
13:42:35	11148/11148	---M--	200	added ('OK')	image/jpeg	etag:%22013d3e7f2f4793d50626ef17792c4b73%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpxhiv2t03ehzn0mux2ysvfl.jpg?v=1780456025271	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpxhiv2t03ehzn0mux2ysvfl5775.jpg	(from https://www.wallz.gg/)
13:42:35	8992/8992	---M--	200	added ('OK')	image/jpeg	etag:%2298992b72a56833b4f724ad5b670cdbea%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqgkffg2099yw90maw68fq6h.jpg?v=1781932138990	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqgkffg2099yw90maw68fq6h66c0.jpg	(from https://www.wallz.gg/)
13:42:35	5584/5584	---M--	200	added ('OK')	image/jpeg	etag:%22e15b63a6607d338d6dbf11a383ae2f6d%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpzpcrvo0fcu160m4rqb6avn.jpg?v=1781463143753	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmpzpcrvo0fcu160m4rqb6avnad74.jpg	(from https://www.wallz.gg/)
13:42:35	16156/16156	---M--	200	added ('OK')	image/jpeg	etag:%22ac5bd5e01afb4cecfad1d75bf6c9a74d%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq94icuf0ccgt80mqpb24mgh.jpg?v=1781651394018	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmq94icuf0ccgt80mqpb24mgh3953.jpg	(from https://www.wallz.gg/)
13:42:35	22505/22505	---M--	200	added ('OK')	image/jpeg	etag:%22fc9136a0e181dbdf80b2dfaaba3b1797%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqecml8t0xzmtf0m5uy3z9gy.jpg?v=1781476482108	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqecml8t0xzmtf0m5uy3z9gya14d.jpg	(from https://www.wallz.gg/)
13:42:36	20858/20858	---M--	200	added ('OK')	image/jpeg	etag:%22589eef7d7bff111817208740125da2e7%22	https://pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqdzfy9e0oohtf0m7o7u8zn9.jpg?v=1781453579291	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/pub-aa307bb587104a47881c971176b1a2d9.r2.dev/avatars/cmqdzfy9e0oohtf0m7o7u8zn9d350.jpg	(from https://www.wallz.gg/)
13:42:38	21700/21700	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254c4-19ec3702070%22	https://www.wallz.gg/_next/static/chunks/0p2tnfxm.h6i~.js	C:/Users/user/Desktop/pawn%20gambit/pawn%20gambit/www.wallz.gg/_next/static/chunks/0p2tnfxm.h6i_.js	(from https://www.wallz.gg/replays)
